0,-1445.786946929834,-4848.3502802633875,3,41.16,
1,-723.8202802631666,-4482.646280263358,13,18.28,
2,-723.8202802631666,-4056.6576135966134,13,24.64,
3,-723.8202802631666,-3987.296280263321,13,30.24,
4,12.779719736743328,-3533.3076135966385,15,20.92,
5,25.246386403410003,-4184.2716135965275,15,16.56,
6,25.246386403410003,-3858.7362802633147,15,15.52,
7,25.246386403410003,-4008.7629469299363,15,7.8,
8,25.246386403410003,-3766.7909469299875,15,9.0,
9,25.246386403410003,-3971.4549469300127,15,10.04,
10,25.246386403410003,-3876.0649469299733,15,14.24,
11,25.246386403410003,-3936.227613596644,15,13.92,
12,25.246386403410003,-3712.6129469299594,15,14.44,
13,499.77971973687346,-3455.7662802632963,15,15.4,
14,499.77971973687346,-2945.285613596596,15,15.48,
15,499.77971973687346,-2816.8182802632523,15,15.12,
16,499.77971973687346,-2538.4082802633184,15,15.52,
17,499.77971973687346,-2578.2756135965988,15,14.76,
18,499.77971973687346,-2297.774280263244,15,15.04,
19,499.77971973687346,-2522.602946929943,15,15.12,
20,499.77971973687346,-2838.527613596604,15,15.84,
21,499.77971973687346,-2755.938946929868,15,15.92,
22,499.77971973687346,-2692.88561359664,15,16.0,
23,499.77971973687346,-3111.200280263284,15,16.16,
24,499.77971973687346,-3180.898946929912,15,16.84,
25,499.77971973687346,-2598.216946929971,15,17.28,
26,499.77971973687346,-2255.889613596626,15,17.52,
27,499.77971973687346,-2365.4956135966067,15,17.24,
28,499.77971973687346,-2415.4329469299537,15,17.64,
29,499.77971973687346,-2730.6056135965837,15,17.88,
30,499.77971973687346,-2106.428280263294,15,17.76,
31,499.77971973687346,-2610.160280263267,15,17.28,
32,499.77971973687346,-2608.062946929962,15,16.36,
33,499.77971973687346,-2224.628946929898,15,16.8,
34,499.77971973687346,-2238.0996135966266,15,16.6,
35,499.77971973687346,-2433.1369469298456,15,16.08,
36,499.77971973687346,-2167.9449469299343,15,16.08,
37,499.77971973687346,-2480.681613596607,15,15.6,
38,499.77971973687346,-2678.594280263261,15,14.4,
39,499.77971973687346,-2311.2996135965936,15,14.88,
40,499.77971973687346,-2399.555613596538,15,15.4,
41,499.77971973687346,-2707.914946929916,15,16.28,
42,499.77971973687346,-2365.517613596536,15,15.32,
43,499.77971973687346,-2207.922280263256,15,15.24,
44,499.77971973687346,-2662.18228026325,15,15.36,
45,499.77971973687346,-2566.3822802632667,15,15.76,
46,510.6130530702068,-2381.736280263259,17,16.0,
47,510.6130530702068,-2438.67428026325,17,16.12,
48,510.6130530702068,-2448.0369469298807,17,15.96,
49,510.6130530702068,-2198.7036135965905,17,15.16,
